2022-01-13 11:43:22,813-INFO:epoch: 3, batch_id: 11800, loss is: [3.50351], acc is: [0.328125]
2022-01-13 11:44:44,713-INFO:epoch: 3, batch_id: 12000, loss is: [3.9592586], acc is: [0.21875]
2022-01-13 11:46:06,312-INFO:epoch: 3, batch_id: 12200, loss is: [3.3086014], acc is: [0.3125]
2022-01-13 11:47:28,112-INFO:epoch: 3, batch_id: 12400, loss is: [3.204792], acc is: [0.3125]
2022-01-13 11:48:49,424-INFO:epoch: 3, batch_id: 12600, loss is: [3.433154], acc is: [0.34375]
2022-01-13 11:50:11,512-INFO:epoch: 3, batch_id: 12800, loss is: [3.7402894], acc is: [0.25]
2022-01-13 11:51:32,486-INFO:epoch: 3, batch_id: 13000, loss is: [3.376264], acc is: [0.28125]
2022-01-13 11:52:54,413-INFO:epoch: 3, batch_id: 13200, loss is: [3.0284104], acc is: [0.34375]
2022-01-13 11:54:15,415-INFO:epoch: 3, batch_id: 13400, loss is: [3.6280365], acc is: [0.140625]
2022-01-13 11:55:37,412-INFO:epoch: 3, batch_id: 13600, loss is: [3.5234385], acc is: [0.328125]
2022-01-13 11:56:58,412-INFO:epoch: 3, batch_id: 13800, loss is: [3.5494528], acc is: [0.265625]
2022-01-13 11:58:19,612-INFO:epoch: 3, batch_id: 14000, loss is: [3.9650874], acc is: [0.203125]
2022-01-13 11:59:41,413-INFO:epoch: 3, batch_id: 14200, loss is: [3.577867], acc is: [0.265625]
2022-01-13 12:01:03,322-INFO:epoch: 3, batch_id: 14400, loss is: [3.2836978], acc is: [0.296875]
2022-01-13 12:02:25,513-INFO:epoch: 3, batch_id: 14600, loss is: [3.7948122], acc is: [0.234375]
2022-01-13 12:03:46,912-INFO:epoch: 3, batch_id: 14800, loss is: [2.9000554], acc is: [0.375]
2022-01-13 12:05:07,708-INFO:epoch: 3, batch_id: 15000, loss is: [3.1469603], acc is: [0.328125]
2022-01-13 12:06:28,313-INFO:epoch: 3, batch_id: 15200, loss is: [3.5458465], acc is: [0.34375]
2022-01-13 12:07:50,601-INFO:epoch: 3, batch_id: 15400, loss is: [3.244102], acc is: [0.25]
